Index,Gene_ID,Gene_Name,degree,in_degree,out_degree,betweenness,closeness,pagerank,eigenvector,clustering,load,degree_rank,in_degree_rank,out_degree_rank,betweenness_rank,closeness_rank,pagerank_rank,eigenvector_rank,clustering_rank,load_rank,composite_rank,composite_score
327,G327,yneN,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
329,G329,yjbH,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
806,G806,fhuF,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
1146,G1146,cynX,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
858,G858,lacA,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
1087,G1087,hyaB,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
1615,G1615,edd,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
644,G644,adhE,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
905,G905,decoy59,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
1350,G1350,rutF,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
656,G656,relA,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
597,G597,psiE,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
1428,G1428,napA,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
601,G601,glgS,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
1579,G1579,rpsQ,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
1397,G1397,gadB,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
1323,G1323,tdh,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
204,G204,decoy58,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
662,G662,ybdN,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
1361,G1361,dinD,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
655,G655,potH,0.002437538086532602,0.0,0.5,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.16666666666666666,0,195.0,264.0,100.0,34.0,264.0,264.0,264.0,250.0,1.0,181.77777777777777,0.6957333333333333
167,G167,cdaR,0.0030469226081657527,0.011235955056179775,0.125,0.0,0.002539102173471461,0.0007716832006411643,1.3810847312428788e-11,0.0,0,121.0,77.0,778.0,34.0,82.0,88.0,68.0,389.0,1.0,182.0,0.6952
995,G995,hcaF,0.0030469226081657527,0.0,0.625,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.0,0,121.0,264.0,43.0,34.0,264.0,264.0,264.0,389.0,1.0,182.66666666666666,0.6936
509,G509,nanC,0.0030469226081657527,0.0,0.625,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.0,0,121.0,264.0,43.0,34.0,264.0,264.0,264.0,389.0,1.0,182.66666666666666,0.6936
743,G743,rrsC,0.0030469226081657527,0.0,0.625,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.0,0,121.0,264.0,43.0,34.0,264.0,264.0,264.0,389.0,1.0,182.66666666666666,0.6936
1304,G1304,aldA,0.0030469226081657527,0.0,0.625,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.0,0,121.0,264.0,43.0,34.0,264.0,264.0,264.0,389.0,1.0,182.66666666666666,0.6936
443,G443,gatZ,0.0030469226081657527,0.0,0.625,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.0,0,121.0,264.0,43.0,34.0,264.0,264.0,264.0,389.0,1.0,182.66666666666666,0.6936
627,G627,ykgR,0.0030469226081657527,0.0,0.625,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.0,0,121.0,264.0,43.0,34.0,264.0,264.0,264.0,389.0,1.0,182.66666666666666,0.6936
40,G40,decoy13,0.0030469226081657527,0.011235955056179775,0.125,6.0975609756097564e-06,0.002437538086532602,0.0006806015171341841,8.020680131664957e-13,0.0,0,121.0,77.0,778.0,26.0,84.0,99.0,105.0,389.0,1.0,186.66666666666666,0.684
1525,G1525,purC,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.6666666666666666,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,79.0,1.0,189.55555555555554,0.6770666666666667
1017,G1017,rplW,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.6666666666666666,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,79.0,1.0,189.55555555555554,0.6770666666666667
1367,G1367,astA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.6666666666666666,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,79.0,1.0,189.55555555555554,0.6770666666666667
537,G537,yafN,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.6666666666666666,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,79.0,1.0,189.55555555555554,0.6770666666666667
420,G420,araH,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.6666666666666666,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,79.0,1.0,189.55555555555554,0.6770666666666667
1116,G1116,mglA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.6666666666666666,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,79.0,1.0,189.55555555555554,0.6770666666666667
586,G586,ryhB,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.6666666666666666,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,79.0,1.0,189.55555555555554,0.6770666666666667
357,G357,gyrB,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.6666666666666666,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,79.0,1.0,189.55555555555554,0.6770666666666667
470,G470,argB,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.6666666666666666,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,79.0,1.0,189.55555555555554,0.6770666666666667
32,G32,caiF,0.0018281535648994518,0.0056179775280898875,0.125,0.0,0.001218769043266301,0.0006232696711269813,4.017978808815015e-13,0.3333333333333333,0,325.0,111.0,778.0,34.0,122.0,111.0,132.0,105.0,1.0,191.0,0.6736
179,G179,marR,0.0018281535648994518,0.0028089887640449437,0.25,0.0,0.0006093845216331506,0.0005591792852398852,2.0166281473900463e-13,0.0,0,325.0,135.0,414.0,34.0,151.0,127.0,151.0,389.0,1.0,191.88888888888889,0.6714666666666667
1501,G1501,pgk,0.0018281535648994518,0.0028089887640449437,0.25,0.0,0.0006093845216331506,0.0005591792852398852,2.0166281473900463e-13,0.0,0,325.0,135.0,414.0,34.0,151.0,127.0,151.0,389.0,1.0,191.88888888888889,0.6714666666666667
455,G455,proP,0.0018281535648994518,0.0028089887640449437,0.25,0.0,0.0006093845216331506,0.0005591792852398852,2.0166281473900463e-13,0.0,0,325.0,135.0,414.0,34.0,151.0,127.0,151.0,389.0,1.0,191.88888888888889,0.6714666666666667
437,G437,intA,0.0018281535648994518,0.0028089887640449437,0.25,0.0,0.0006093845216331506,0.0005591792852398852,2.0166281473900463e-13,0.0,0,325.0,135.0,414.0,34.0,151.0,127.0,151.0,389.0,1.0,191.88888888888889,0.6714666666666667
707,G707,argO,0.0018281535648994518,0.0028089887640449437,0.25,0.0,0.0006093845216331506,0.0005591792852398852,2.0166281473900463e-13,0.0,0,325.0,135.0,414.0,34.0,151.0,127.0,151.0,389.0,1.0,191.88888888888889,0.6714666666666667
198,G198,mdtC,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1478,G1478,hyfD,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1110,G1110,glpE,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
323,G323,sgbU,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1109,G1109,csgA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1628,G1628,decoy19,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
321,G321,chpR,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1168,G1168,appA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
388,G388,nuoB,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1163,G1163,creD,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
544,G544,kbaZ,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
456,G456,glyU,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
832,G832,rrfB,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
912,G912,decoy49,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
502,G502,codA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
780,G780,purH,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1045,G1045,ugpC,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1392,G1392,sgbH,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
826,G826,alaW,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1387,G1387,decoy63,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1515,G1515,cusA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1131,G1131,dppC,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
844,G844,rpsJ,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
820,G820,mtlD,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1482,G1482,pstS,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1121,G1121,pyrD,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1381,G1381,nrdD,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
514,G514,nfsB,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
370,G370,nrdF,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1553,G1553,polB,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
822,G822,rtcA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1549,G1549,idnT,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
816,G816,mioC,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1485,G1485,fdhF,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
789,G789,lsrA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
834,G834,srlD,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1542,G1542,leuC,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
208,G208,phnD,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
730,G730,mhpC,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
616,G616,ynfF,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
885,G885,metN,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
3,G3,tdcA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
25,G25,putA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1561,G1561,oppA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
722,G722,glnA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
958,G958,dksA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1274,G1274,trpE,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1614,G1614,nikC,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1330,G1330,ynfG,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
704,G704,xapA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
969,G969,dkgB,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
229,G229,mhpT,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
249,G249,aslB,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
471,G471,trpA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1325,G1325,pstB,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
683,G683,ilvC,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
682,G682,rpmI,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1448,G1448,ung,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
233,G233,apaH,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1439,G1439,xylH,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
729,G729,nuoG,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1632,G1632,pheT,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
922,G922,livM,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1032,G1032,decoy76,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
882,G882,alaV,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
367,G367,hybC,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1192,G1192,sufA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
880,G880,malX,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
1368,G1368,nikA,0.0018281535648994518,0.0,0.375,0.0,0.0,0.0003022159963089748,1.5277485965076115e-15,0.3333333333333333,0,325.0,264.0,211.0,34.0,264.0,264.0,264.0,105.0,1.0,192.44444444444446,0.6701333333333332
