Index,Gene_ID,Gene_Name,degree,in_degree,out_degree,betweenness,closeness,pagerank,eigenvector,clustering,load,degree_rank,in_degree_rank,out_degree_rank,betweenness_rank,closeness_rank,pagerank_rank,eigenvector_rank,clustering_rank,load_rank,composite_rank,composite_score
4590,G4590,YER142C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4197,G4197,YBR009C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4762,G4762,YOL018C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4763,G4763,YGR274C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2697,G2697,YER072W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4301,G4301,YGR289C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4781,G4781,YGR038W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4576,G4576,YLR259C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2710,G2710,YBL005W-A,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2713,G2713,YFR032C-A,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2716,G2716,YMR322C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1879,G1879,YLL049W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1878,G1878,YOR316C-A,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4184,G4184,YFR036W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2185,G2185,YOL159C-A,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2723,G2723,YHR165C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4178,G4178,YLR040C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4800,G4800,decoy232,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4801,G4801,YPR201W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4804,G4804,YOR377W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2707,G2707,YOR324C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2181,G2181,YJR069C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2705,G2705,YDL145C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4769,G4769,YBR203W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
233,G233,YMR070W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4195,G4195,decoy231,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4582,G4582,YML047C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1905,G1905,YDL132W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1904,G1904,YGR121C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2700,G2700,YIL165C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2177,G2177,YOR142W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4775,G4775,YJL102W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4192,G4192,YIL002W-A,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4580,G4580,YLR110C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2703,G2703,YOL107W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1898,G1898,YPR108W-A,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1896,G1896,decoy110,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4578,G4578,YNL317W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
190,G190,YKL222C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1973,G1973,YBR125C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4334,G4334,YOR034C-A,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4623,G4623,decoy197,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4259,G4259,YLR137W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2589,G2589,YGR035W-A,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
79,G79,YLR055C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
78,G78,YOR298C-A,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4256,G4256,YIL102C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2122,G2122,YJR016C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2061,G2061,YFL038C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4277,G4277,YER187W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2621,G2621,YMR156C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2050,G2050,YNR009W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2584,G2584,YGL045W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2048,G2048,YDR082W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2045,G2045,YER061C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2044,G2044,YKL029C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2626,G2626,YER007W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4652,G4652,YLR301W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2609,G2609,YIR019C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1977,G1977,YMR148W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4263,G4263,YMR229C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2103,G2103,YPL193W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4628,G4628,YPL030W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4633,G4633,YOR095C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4634,G4634,YBR039W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2098,G2098,YPL087W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2095,G2095,YKL218C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2093,G2093,YKR066C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2092,G2092,YGR275W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2601,G2601,YPR165W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2603,G2603,YLR187W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2110,G2110,YMR226C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4266,G4266,YMR047C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4642,G4642,YLR288C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2081,G2081,YPR003C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4645,G4645,YKL186C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2040,G2040,YFL034W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2631,G2631,YMR098C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2035,G2035,YHR079C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
77,G77,YOR038C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2142,G2142,YOL082W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2004,G2004,YGR238C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2649,G2649,YPR117W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4229,G4229,YLR408C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1997,G1997,decoy88,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1996,G1996,YKL137W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4287,G4287,YGR276C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1989,G1989,YLR063W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2573,G2573,decoy147,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
226,G226,YGL025C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
192,G192,YER164W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4714,G4714,YHR141C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
1981,G1981,YLR183C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4715,G4715,YGL008C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2153,G2153,YPR033C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2008,G2008,YJL136C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2009,G2009,YGL247W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4604,G4604,YKL006W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4684,G4684,YHR102W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2633,G2633,YFL005W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4282,G4282,YPL017C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2637,G2637,YLR141W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2027,G2027,YML124C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4284,G4284,YLR125W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4683,G4683,YGR103W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2139,G2139,YPR094W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4236,G4236,YGR268C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
4686,G4686,YDR115W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2022,G2022,YJL115W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
2018,G2018,YJL079C,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
76,G76,YJR060W,0.00016812373907195696,0.0,0.08333333333333333,0.0,0.0,0.00012912293689912562,6.7439670310128955e-09,0.0,0,753.0,170.0,655.0,11.0,170.0,170.0,170.0,138.0,1.0,248.66666666666666,0.5471843661609668
