Index,Gene_ID,Gene_Name,degree,in_degree,out_degree,betweenness,closeness,pagerank,eigenvector,clustering,load,degree_rank,in_degree_rank,out_degree_rank,betweenness_rank,closeness_rank,pagerank_rank,eigenvector_rank,clustering_rank,load_rank,composite_rank,composite_score
1321,G1321,yghR,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2739,G2739,ydeK,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3737,G3737,tfaE,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3949,G3949,ackA,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3019,G3019,ygaD,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
1214,G1214,yeaU,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3197,G3197,potD,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3951,G3951,aceK,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3749,G3749,lomR,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3560,G3560,yjhS,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3473,G3473,rrsH,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2185,G2185,ycdU,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
968,G968,yicO,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3482,G3482,ybjP,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2771,G2771,pdxB,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3009,G3009,yciA,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
700,G700,metE,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3808,G3808,ybhI,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
1781,G1781,rseA,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
4164,G4164,yidB,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3056,G3056,rspA,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
4327,G4327,chbF,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
1406,G1406,hisC,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
4349,G4349,yjhH,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2564,G2564,dnaJ,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2332,G2332,yafP,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
4298,G4298,yfeO,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2391,G2391,paaY,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
4301,G4301,pitA,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2392,G2392,fimC,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3294,G3294,yhjE,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2373,G2373,yaaW,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
4320,G4320,mdtH,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
314,G314,yeaM,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2477,G2477,ileS,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3324,G3324,hslU,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2624,G2624,yjdI,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3260,G3260,alkA,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2338,G2338,yiaF,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2557,G2557,blc,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3354,G3354,aroC,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
1549,G1549,pyrI,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2467,G2467,decoy158,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2325,G2325,umuC,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3315,G3315,oppD,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
1460,G1460,yqgB,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3250,G3250,ycfL,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
4393,G4393,ytfJ,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3337,G3337,yigB,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
4359,G4359,pbpC,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3404,G3404,kilR,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3367,G3367,glpB,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
4294,G4294,yicI,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2551,G2551,yhaV,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
2590,G2590,yihU,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
3369,G3369,hypD,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
1455,G1455,ymdE,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
58,G58,glpR,0.00044355732978487467,0.0,0.25,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,213.0,115.0,152.0,5.0,115.0,115.0,115.0,190.0,1.0,113.44444444444444,0.6729069162766511
190,G190,ydeM,0.011532490574406742,0.22707423580786026,0.0,0.0,0.011536597586719564,0.003524515232783631,0.00012229948823405667,0.0015082956259426848,0,6.0,6.0,788.0,5.0,6.0,12.0,12.0,188.0,1.0,113.77777777777777,0.671346853874155
311,G311,idnR,0.010201818585052118,0.20087336244541484,0.0,0.0,0.010201818585052118,0.004141495267346888,3.8807598116301234e-05,0.0,0,7.0,7.0,788.0,5.0,7.0,8.0,16.0,190.0,1.0,114.33333333333333,0.6687467498699948
242,G242,rho,0.007762253271235307,0.15283842794759825,0.0,0.0,0.007762253271235307,0.003730119905953339,2.953072143655071e-05,0.0,0,9.0,9.0,788.0,5.0,9.0,11.0,17.0,190.0,1.0,115.44444444444444,0.6635465418616745
221,G221,ulaR,0.007318695941450432,0.14410480349344978,0.0,0.0,0.007318695941450432,0.00391979908409854,2.7844016585687047e-05,0.0,0,10.0,10.0,788.0,5.0,10.0,10.0,19.0,190.0,1.0,115.88888888888889,0.6614664586583464
84,G84,metJ,0.0064315812818806824,0.12663755458515283,0.0,0.0,0.006431581281880683,0.004117426473786582,2.4470606883959635e-05,0.0,0,13.0,13.0,788.0,5.0,13.0,9.0,22.0,190.0,1.0,117.11111111111111,0.6557462298491941
2613,G2613,trpL,0.00044355732978487467,0.004366812227074236,0.125,0.0,0.00022177866489243733,0.00034278612119249515,8.567389718672961e-07,0.0,0,213.0,70.0,359.0,5.0,74.0,69.0,74.0,190.0,1.0,117.22222222222223,0.6552262090483619
822,G822,sfmD,0.00044355732978487467,0.004366812227074236,0.125,0.0,0.00022177866489243733,0.00034278612119249515,8.567389718672961e-07,0.0,0,213.0,70.0,359.0,5.0,74.0,69.0,74.0,190.0,1.0,117.22222222222223,0.6552262090483619
3679,G3679,fliP,0.00044355732978487467,0.004366812227074236,0.125,0.0,0.00022177866489243733,0.00034278612119249515,8.567389718672961e-07,0.0,0,213.0,70.0,359.0,5.0,74.0,69.0,74.0,190.0,1.0,117.22222222222223,0.6552262090483619
234,G234,basR,0.00044355732978487467,0.004366812227074236,0.125,0.0,0.00022177866489243733,0.00034278612119249515,8.567389718672961e-07,0.0,0,213.0,70.0,359.0,5.0,74.0,69.0,74.0,190.0,1.0,117.22222222222223,0.6552262090483619
253,G253,uxuR,0.006875138611665557,0.13537117903930132,0.0,0.0,0.006875138611665558,0.0024544908289557284,2.6157311734823167e-05,0.0,0,12.0,12.0,788.0,5.0,12.0,16.0,21.0,190.0,1.0,117.44444444444444,0.6541861674466979
280,G280,putA,0.005100909292526059,0.10043668122270742,0.0,0.0,0.005100909292526059,0.0024760276233861873,1.9410492331368428e-05,0.0,0,15.0,15.0,788.0,5.0,15.0,15.0,24.0,190.0,1.0,118.66666666666667,0.6484659386375455
218,G218,ybdO,0.005988023952095808,0.11790393013100436,0.0,0.0,0.005988023952095809,0.00139243627424006,2.2783902033095857e-05,0.0,0,14.0,14.0,788.0,5.0,14.0,24.0,23.0,190.0,1.0,119.22222222222223,0.6458658346333854
138,G138,evgA,0.0028831226436016855,0.056768558951965066,0.0,0.0,0.002897907887927848,0.0017369575832927894,0.00011555266883060167,0.038461538461538464,0,22.0,22.0,788.0,5.0,22.0,22.0,13.0,182.0,1.0,119.66666666666667,0.6437857514300572
136,G136,ygeH,0.0022177866489243732,0.043668122270742356,0.0,0.0,0.0025806971914756347,0.0017717619704670428,0.00021759831230785804,0.044444444444444446,0,24.0,24.0,788.0,5.0,25.0,21.0,10.0,181.0,1.0,119.88888888888889,0.6427457098283932
71,G71,frlR,0.0035484586382789974,0.06986899563318777,0.0,0.0,0.0035484586382789974,0.002627084984955741,1.350702535334533e-05,0.0,0,19.0,19.0,788.0,5.0,19.0,13.0,28.0,190.0,1.0,120.22222222222223,0.641185647425897
197,G197,cbl,0.0035484586382789974,0.06986899563318777,0.0,0.0,0.0035484586382789974,0.0024841441808410155,1.350702535334533e-05,0.0,0,19.0,19.0,788.0,5.0,19.0,14.0,28.0,190.0,1.0,120.33333333333333,0.640665626625065
64,G64,decoy1,0.001996007984031936,0.039301310043668124,0.0,0.0,0.002674991896548783,0.0014427239850725948,0.009602424102513687,0.0,0,25.0,25.0,788.0,5.0,24.0,23.0,5.0,190.0,1.0,120.66666666666667,0.6391055642225689
233,G233,gutM,0.0028831226436016855,0.056768558951965066,0.0,0.0,0.0028831226436016855,0.00126126850578427,1.097696807704972e-05,0.0,0,22.0,22.0,788.0,5.0,23.0,25.0,31.0,190.0,1.0,123.0,0.6281851274050962
307,G307,decoy27,0.001996007984031936,0.039301310043668124,0.0,0.0,0.001996007984031936,0.0011201505373296997,7.603558375322239e-06,0.0,0,25.0,25.0,788.0,5.0,27.0,30.0,32.0,190.0,1.0,124.77777777777777,0.6198647945917837
116,G116,iscR,0.0015524506542470614,0.03056768558951965,0.0,0.0,0.0015524506542470614,0.0012127444224881336,5.916853524458511e-06,0.0,0,34.0,29.0,788.0,5.0,30.0,27.0,34.0,190.0,1.0,126.44444444444444,0.6120644825793032
123,G123,envR,0.0015524506542470614,0.03056768558951965,0.0,0.0,0.0015524506542470614,0.0011771025191934176,5.916853524458511e-06,0.0,0,34.0,29.0,788.0,5.0,30.0,28.0,34.0,190.0,1.0,126.55555555555556,0.6115444617784711
8,G8,metR,0.0015524506542470614,0.03056768558951965,0.0,0.0,0.0015524506542470614,0.001029172069239868,5.916853524458511e-06,0.0,0,34.0,29.0,788.0,5.0,30.0,31.0,34.0,190.0,1.0,126.88888888888889,0.609984399375975
9,G9,dhaR,0.0015524506542470614,0.03056768558951965,0.0,0.0,0.0015524506542470614,0.0007899590780673563,5.916853524458511e-06,0.0,0,34.0,29.0,788.0,5.0,30.0,35.0,34.0,190.0,1.0,127.33333333333333,0.607904316172647
222,G222,ybhD,0.0013306719893546241,0.026200873362445413,0.0,0.0,0.0013306719893546241,0.001130754796683634,5.073501099026644e-06,0.0,0,42.0,36.0,788.0,5.0,37.0,29.0,41.0,190.0,1.0,129.88888888888889,0.5959438377535102
168,G168,mntR,0.0011088933244621866,0.021834061135371178,0.0,0.0,0.0011088933244621868,0.0008077245668196107,4.230148673594777e-06,0.0,0,50.0,40.0,788.0,5.0,41.0,34.0,45.0,190.0,1.0,132.66666666666666,0.5829433177327095
1,G1,yneL,0.0011088933244621866,0.021834061135371178,0.0,0.0,0.0011088933244621868,0.0005012438031436212,4.230148673594777e-06,0.0,0,50.0,40.0,788.0,5.0,41.0,51.0,45.0,190.0,1.0,134.55555555555554,0.5741029641185649
208,G208,nsrR,0.0008871146595697493,0.017467248908296942,0.0,0.0,0.0008871146595697493,0.0006330290555684771,3.386796248162905e-06,0.0,0,69.0,43.0,788.0,5.0,44.0,43.0,48.0,190.0,1.0,136.77777777777777,0.5637025481019242
145,G145,malT,0.0008871146595697493,0.017467248908296942,0.0,0.0,0.0008871146595697493,0.000572821839302483,3.386796248162905e-06,0.0,0,69.0,43.0,788.0,5.0,44.0,47.0,48.0,190.0,1.0,137.22222222222223,0.5616224648985959
142,G142,pspF,0.0008871146595697493,0.017467248908296942,0.0,0.0,0.0008871146595697493,0.0005606743493380335,3.386796248162905e-06,0.0,0,69.0,43.0,788.0,5.0,44.0,50.0,48.0,190.0,1.0,137.55555555555554,0.5600624024961
174,G174,norR,0.0008871146595697493,0.017467248908296942,0.0,0.0,0.0008871146595697493,0.0004494173270225687,3.386796248162905e-06,0.0,0,69.0,43.0,788.0,5.0,44.0,61.0,48.0,190.0,1.0,138.77777777777777,0.5543421736869476
173,G173,ypdB,0.0006653359946773121,0.013100436681222707,0.0,0.0,0.0007096917276557995,0.0003470092717898578,2.8687369011118996e-05,0.0,0,114.0,48.0,788.0,5.0,49.0,68.0,18.0,190.0,1.0,142.33333333333334,0.5377015080603225
59,G59,ydcR,0.0006653359946773121,0.013100436681222707,0.0,0.0,0.0006653359946773121,0.0006579735913889508,2.5434438227310356e-06,0.0,0,114.0,48.0,788.0,5.0,50.0,40.0,53.0,190.0,1.0,143.22222222222223,0.5335413416536662
328,G328,zur,0.0006653359946773121,0.013100436681222707,0.0,0.0,0.0006653359946773121,0.0006579735913889508,2.5434438227310356e-06,0.0,0,114.0,48.0,788.0,5.0,50.0,40.0,53.0,190.0,1.0,143.22222222222223,0.5335413416536662
46,G46,abrB,0.0006653359946773121,0.013100436681222707,0.0,0.0,0.0006653359946773121,0.0006579735913889508,2.5434438227310356e-06,0.0,0,114.0,48.0,788.0,5.0,50.0,40.0,53.0,190.0,1.0,143.22222222222223,0.5335413416536662
170,G170,tyrR,0.0006653359946773121,0.013100436681222707,0.0,0.0,0.0006653359946773121,0.000578065410416234,2.5434438227310356e-06,0.0,0,114.0,48.0,788.0,5.0,50.0,46.0,53.0,190.0,1.0,143.88888888888889,0.5304212168486739
272,G272,yagP,0.0006653359946773121,0.013100436681222707,0.0,0.0,0.0006653359946773121,0.0004977666812423175,2.5434438227310356e-06,0.0,0,114.0,48.0,788.0,5.0,50.0,56.0,53.0,190.0,1.0,145.0,0.5252210088403537
56,G56,tdcR,0.0006653359946773121,0.013100436681222707,0.0,0.0,0.0006653359946773121,0.0004919963192009417,2.5434438227310356e-06,0.0,0,114.0,48.0,788.0,5.0,50.0,57.0,53.0,190.0,1.0,145.11111111111111,0.5247009880395217
140,G140,cysB,0.0006653359946773121,0.013100436681222707,0.0,0.0,0.0006653359946773121,0.00046325158614460754,2.5434438227310356e-06,0.0,0,114.0,48.0,788.0,5.0,50.0,60.0,53.0,190.0,1.0,145.44444444444446,0.5231409256370254
0,G0,G0,0.0006653359946773121,0.013100436681222707,0.0,0.0,0.0006653359946773121,0.0004111933162067252,2.5434438227310356e-06,0.0,0,114.0,48.0,788.0,5.0,50.0,64.0,53.0,190.0,1.0,145.88888888888889,0.5210608424336974
126,G126,decoy22,0.0006653359946773121,0.013100436681222707,0.0,0.0,0.0006653359946773121,0.0003553247079445761,2.5434438227310356e-06,0.0,0,114.0,48.0,788.0,5.0,50.0,67.0,53.0,190.0,1.0,146.22222222222223,0.5195007800312013
219,G219,flhC,0.0006653359946773121,0.013100436681222707,0.0,0.0,0.0006653359946773121,0.0003169012870614774,2.5434438227310356e-06,0.0,0,114.0,48.0,788.0,5.0,50.0,93.0,53.0,190.0,1.0,149.11111111111111,0.5059802392095685
3272,G3272,lpxK,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
3877,G3877,yddL,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
815,G815,poxA,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
1972,G1972,selB,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
1175,G1175,ygfO,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
2003,G2003,phnE,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
821,G821,ydiJ,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
1967,G1967,yieL,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
3276,G3276,ydiT,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
2930,G2930,ymdA,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
1456,G1456,decoy128,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
1963,G1963,aroM,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
3596,G3596,metL,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
3131,G3131,yibA,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
1168,G1168,yajD,0.00022177866489243733,0.0,0.125,0.0,0.0,0.0001851923860942673,1.3386546435426505e-08,0.0,0,428.0,115.0,359.0,5.0,115.0,115.0,115.0,190.0,1.0,160.33333333333334,0.45345813832553306
