source_name,target_name,confidence
fliD,leuO,0.9936580061912537
dusC,frlR,0.9958001971244812
cysU,idnR,0.9999663829803467
chbG,yrbA,0.8535445928573608
ygbT,stpA,0.9999970197677612
yfjK,feoC,1.0
uxuB,putA,0.9850362539291382
aaeA,idnR,0.9999853372573853
tatC,yeeY,0.9999417066574097
ymcE,leuO,0.9917870163917542
yraH,ybhD,0.978010892868042
ydhA,feoC,1.0
decoy82,metJ,0.9983610510826111
cfa,envR,0.9173286557197571
ydhC,putA,0.9996763467788696
ydgJ,yciT,0.9999995231628418
chpA,yjiE,0.942463755607605
yajD,frlR,0.9790965914726257
pgaD,nanR,0.9803798198699951
yciZ,yneL,0.8423762917518616
gshB,ygeH,0.8889327645301819
mdtK,melR,0.8185902833938599
mdtK,stpA,1.0
yjjL,nsrR,0.98426753282547
prkB,ulaR,0.9966815114021301
yecF,stpA,0.9999988079071045
ybbD,stpA,0.9999994039535522
nhoA,decoy7,0.9999784231185913
intF,decoy20,0.85824054479599
nudC,iscR,0.9314681887626648
gatA,decoy7,0.9997027516365051
ssrA,yeeY,0.9998513460159302
fepG,ulaR,0.9981424808502197
fepG,stpA,0.9999991655349731
pyrI,putA,0.9996097683906555
decoy187,feoC,1.0
phoA,gcvR,0.9503434896469116
nanE,feoC,1.0
wcaF,uxuR,0.9908764958381653
ygfM,glnG,0.9980239868164062
ycbQ,yeeY,0.9999943971633911
rybA,gutM,0.9665951728820801
yibJ,yciT,0.999996542930603
ptsG,decoy7,0.9995550513267517
nlpI,ybdO,0.9622834920883179
yegW,yciT,0.9999992847442627
yegW,yeeY,0.9999985694885254
tonB,feoC,1.0
ygiN,hyfR,0.9789159893989563
ygiN,stpA,0.9999998807907104
rseA,feoC,1.0
cheB,yciT,0.9999996423721313
cheB,feoC,1.0
ycaD,ytfH,0.9980089068412781
ycaD,stpA,1.0
ydgK,ykgA,0.9995381832122803
yncH,leuO,0.9976608753204346
yfiQ,ulaR,0.9957049489021301
mnmG,leuO,0.986491322517395
ylbF,metJ,0.9995766282081604
ylbF,hns,0.9467689990997314
selB,feoC,1.0
yhcA,decoy7,0.9999914169311523
vsr,tyrR,0.856827437877655
lplT,uxuR,0.9976403713226318
ygbA,yeeY,0.9998874664306641
yifN,feoC,1.0
yidR,cysB,0.882571280002594
can,feoC,1.0
rstB,glnG,0.9978772401809692
dcuA,ygeH,0.8925947546958923
avtA,flhC,0.935982882976532
cmtB,feoC,1.0
yagS,idnR,0.9995390176773071
alsC,feoC,1.0
alsC,stpA,0.9999988079071045
paaC,metJ,0.9973933696746826
bamC,yeeY,0.999944806098938
aroK,csgD,0.8693066239356995
pphA,ypdB,0.891782283782959
ydcA,ygaV,0.9992800354957581
bssS,yiiE,0.8359977602958679
ygaP,decoy7,0.9999513626098633
gadA,stpA,0.9999997615814209
fbaB,decoy7,0.9999586343765259
fbaB,stpA,0.9999998807907104
rhaB,yciT,0.9999992847442627
rpmG,tdcR,0.9715936183929443
decoy93,feoC,1.0
yafP,metJ,0.9948861002922058
ydhS,feoC,1.0
ymfT,putA,0.9891797304153442
fimC,feoC,1.0
atpE,putA,0.9996421337127686
atpE,idnR,0.9999904632568359
nfrA,ykgA,0.992901086807251
mdh,decoy6,0.8796405792236328
decoy158,frlR,0.9776390194892883
ileS,feoC,1.0
ulaC,zur,0.9648105502128601
ycjV,yciT,0.9999865293502808
ybaT,yciT,0.9999992847442627
flgA,stpA,0.9999998807907104
blc,rho,0.9927389025688171
dnaJ,cadC,0.9060448408126831
rluC,stpA,0.9999978542327881
yihU,feoC,1.0
agaA,decoy7,0.9996501207351685
ninE,ykgA,0.9921628832817078
hyaB,glnG,0.9999198913574219
rnhA,feoC,1.0
yhcC,yeeY,0.9999979734420776
yedZ,decoy7,0.9999920129776001
kdsD,ygeH,0.9099816083908081
ygfU,feoC,1.0
ygfU,idnR,0.9996161460876465
ygfU,stpA,0.9999970197677612
artQ,yeeY,0.9999942779541016
decoy139,feoC,1.0
modC,yciT,0.9999995231628418
sodC,ydeM,0.9990286827087402
ymfK,stpA,1.0
ilvD,idnR,0.9999865293502808
mmuP,cysB,0.8758063316345215
pspE,feoC,1.0
hemL,ybhD,0.9802103638648987
pldB,feoC,1.0
trxA,feoC,1.0
nudI,yciT,0.9999995231628418
ydeR,frlR,0.9771480560302734
decoy43,aaeR,0.8664092421531677
citE,ygaV,0.9816369414329529
fliY,feoC,1.0
yajC,decoy17,0.924259603023529
wcaC,feoC,1.0
yeiI,ytfH,0.9978727102279663
yeiI,decoy7,0.9999912977218628
glpK,stpA,0.9999990463256836
ybdH,ulaR,0.9968848824501038
ybeY,idnR,0.9998948574066162
lldD,feoC,1.0
tgt,stpA,1.0
dnaT,ybdO,0.9784510135650635
ygaD,ydeM,0.9993636012077332
mqo,stpA,1.0
istR,yeeY,0.9999940395355225
istR,ybdO,0.9967324733734131
ydaV,yeeY,0.9999138116836548
ydaV,ykgA,0.9919975399971008
ydaV,uxuR,0.9226664304733276
psd,idnR,0.999817430973053
ychO,yciT,0.9997201561927795
rhsB,feoC,1.0
yiaM,yciT,0.9999086856842041
mutS,yciT,0.9999426603317261
glyU,evgA,0.980438232421875
glyU,stpA,0.9999998807907104
sxy,metJ,0.9939320087432861
cysJ,metJ,0.9985299110412598
yafL,ygaV,0.9932208061218262
csgC,yjiE,0.8781697154045105
csgC,leuO,0.9993608593940735
yfjQ,feoC,1.0
yfjQ,decoy7,0.9999948740005493
yfjQ,stpA,1.0
decoy92,glnG,0.9976498484611511
ygbF,decoy7,0.9990666508674622
aroB,yciT,0.9999953508377075
aroB,yeeY,0.9999908208847046
aroB,leuO,0.9992918968200684
aroB,putA,0.9992284774780273
aroB,stpA,0.9999998807907104
yjaZ,feoC,1.0
yjaZ,norR,0.9961456060409546
ycfL,ygaV,0.9910761117935181
flgH,feoC,1.0
ispU,csgD,0.8367506265640259
murP,feoC,1.0
ykfN,yciT,0.9999485015869141
mdoG,decoy7,0.9993857145309448
yjhY,yeeY,0.9999974966049194
ygcK,metJ,0.9964433312416077
yfcP,ykgA,0.9943978786468506
yfcP,ybdO,0.9706974029541016
cynT,ydeM,0.9995571970939636
cynT,stpA,0.9999991655349731
glpB,ytfH,0.8501495718955994
glpB,stpA,0.9999984502792358
yfiB,ybdO,0.968953013420105
ytjB,feoC,1.0
ymgE,ykgA,0.9998829364776611
ymgE,glnG,0.9999562501907349
ymgE,stpA,1.0
kilR,feoC,1.0
yqaA,feoC,1.0
ybfL,decoy7,0.999543309211731
yidG,yeeY,0.9999188184738159
ydgI,leuO,0.9943828582763672
fsr,uxuR,0.9760087728500366
fsr,yahB,0.879995584487915
hyaC,yciT,0.9997079968452454
rrsH,rho,0.9935990571975708
kch,stpA,0.9999991655349731
ybjP,feoC,1.0
uxaA,decoy7,0.99944669008255
uxaA,stpA,0.9999982118606567
ybhF,leuO,0.9938778281211853
ybcJ,zur,0.9605146050453186
hypE,yeeY,0.999950647354126
hypE,ydeM,0.9995859265327454
dnaX,decoy7,0.9999443292617798
decoy41,feoC,1.0
sieB,ydeM,0.9992595314979553
yjhS,idnR,0.9996424913406372
yceD,decoy7,0.9999077320098877
acrF,yciT,0.9999080896377563
acrF,feoC,1.0
pnp,yeeY,0.9999603033065796
metL,idnR,0.9999852180480957
hybD,metJ,0.9927355051040649
rbsB,decoy7,0.9993863105773926
rbsB,stpA,0.9999979734420776
yfbO,ydeM,0.9999291896820068
yfbO,ybdO,0.9954778552055359
yhdJ,envR,0.9196726083755493
iscX,glnG,0.9965469241142273
fecE,stpA,1.0
tfaE,yeeY,0.999994158744812
yhhK,leuO,0.9921604990959167
yhhK,arcA,0.9025291800498962
yqiH,arcA,0.9410571455955505
lomR,feoC,1.0
yhiS,stpA,1.0
yedV,ydeM,0.999468982219696
ygcS,ulaR,0.9997524619102478
yaiS,uxuR,0.917575478553772
sucD,decoy7,0.9999910593032837
sucD,stpA,1.0
thiG,yciT,0.999919056892395
thiG,stpA,0.9999972581863403
rtn,decoy7,0.9996689558029175
pheP,idnR,0.9999957084655762
priB,feoC,1.0
ushA,feoC,1.0
yeiG,ytfH,0.8690359592437744
hycH,stpA,0.9999974966049194
ackA,putA,0.9995874762535095
yggD,gutM,0.934909462928772
hcaB,decoy7,0.9999854564666748
mdtN,aaeR,0.8603489398956299
pstA,glnG,0.9972653388977051
ypeC,mntR,0.8510328531265259
ubiX,yciT,0.9999470710754395
yfeH,rho,0.9928094148635864
fliI,stpA,0.9999998807907104
livM,yiiE,0.9818337559700012
bioB,yeeY,0.9999958276748657
bioB,leuO,0.9996545314788818
yjfI,hyfR,0.9973505735397339
decoy130,stpA,1.0
yidB,yeeY,0.9999866485595703
yidB,tyrR,0.9721722602844238
ribF,feoC,1.0
yajR,glnG,0.997815728187561
yjgQ,decoy7,0.9997411370277405
decoy67,mntR,0.8707143068313599
acnB,decoy7,0.9999920129776001
acnB,stpA,1.0
yhfL,putA,0.9932374954223633
glvC,decoy7,0.9999920129776001
yicI,idnR,0.999566376209259
decoy91,yjiE,0.9450377821922302
nfo,yciT,0.9999996423721313
mdtH,yciT,0.9999995231628418
decoy123,decoy22,0.8247143030166626
yeeE,yeeY,0.9999985694885254
pbpC,ulaR,0.9934775829315186
ytfJ,evgA,0.9978033900260925
ytfJ,decoy7,0.9999926090240479
gnsB,yeeY,0.9998956918716431
ampC,uxuR,0.9549031257629395
ssrS,ydcR,0.9059070944786072
tadA,idnR,0.999984622001648
pmrD,yjiE,0.8612047433853149
pmrD,decoy17,0.9113526344299316
atpD,stpA,0.9999995231628418
yaaJ,evgA,0.9848279356956482
yqeG,iscR,0.9841431379318237
ygcH,hisR,0.9702922105789185
entS,ispG,0.8655580878257751
gudP,hemB,0.9714252948760986
ydjL,pepD,0.9866371154785156
proX,yrbA,0.9910229444503784
yceN,trpL,0.9950239658355713
yfcL,nadD,0.9198833107948303
surA,leuX,0.8413591384887695
yegR,nuoL,0.8897671103477478
decoy5,feoC,0.80153888463974
gyrB,feoC,0.8017914891242981
nupC,feoC,0.8025726675987244
tdcA,ybhD,0.8123409748077393
sgcR,decoy7,0.9944502115249634
ybiH,yciT,0.9908379912376404
feaR,feoC,0.999942421913147
ycaN,feoC,0.9998993873596191
yjiE,decoy17,0.8143299221992493
fabR,yneL,0.8374240398406982
fabR,stpA,0.9985274076461792
basR,feoC,0.9999102354049683
lrp,glnG,0.9437862634658813
decoy17,leuO,0.837971031665802
agaR,feoC,0.9998401403427124
leuO,yciT,0.936096727848053
ybaO,stpA,0.9964485168457031
rpsS,glnG,0.9679162502288818
mltD,evgA,0.8092449307441711
tauB,decoy7,0.996155321598053
gmr,cbl,0.9800664186477661
ftsL,decoy7,0.9974033236503601
ftsL,putA,0.9505622386932373
yihX,feoC,0.9999340772628784
garR,yciT,0.9961549639701843
ypjD,pspF,0.8666324615478516
thrB,bolA,0.8231495022773743
yobF,ybdO,0.8507940173149109
ydjL,feoC,0.9999336004257202
aaaD,decoy7,0.9961024522781372
metE,feoC,0.9999169111251831
ygfZ,ybdO,0.8640976548194885
ybcW,ulaR,0.9264399409294128
hyfG,rho,0.9658923745155334
hyfG,stpA,0.9979814291000366
ykfG,feoC,0.999963641166687
atpC,glnG,0.9059311151504517
atpC,stpA,0.9950897693634033
uvrY,ydeM,0.9723464846611023
decoy37,ydeM,0.9462161064147949
yqiJ,ydeM,0.9736952781677246
yggP,stpA,0.9983701109886169
parC,feoC,0.999967098236084
parC,ulaR,0.967205286026001
mutM,decoy7,0.9941726326942444
yigG,ygaV,0.899713933467865
pgaB,ydeM,0.9550409317016602
ymdC,idnR,0.9220592975616455
yicO,decoy22,0.8800649046897888
ygiH,feoC,0.9999600648880005
ygiH,decoy7,0.996383786201477
ilvC,feoC,0.9999686479568481
nikB,feoC,0.9999289512634277
rpsO,feoC,0.9999314546585083
decoy96,feoC,0.9999483823776245
decoy96,yahB,0.8530735373497009
pmbA,feoC,0.9999023675918579
livG,metJ,0.9269113540649414
ppiD,glnG,0.9444082379341125
eno,decoy17,0.9029262065887451
yijE,feoC,0.999945878982544
ygfO,feoC,0.9999353885650635
ybhO,idnR,0.9651734232902527
rsmC,feoC,0.999947190284729
rutD,cbl,0.983601987361908
psrO,cbl,0.9824385046958923
cobU,ulaR,0.9656928777694702
nudJ,decoy7,0.9976219534873962
fimB,uxuR,0.9232535362243652
fimB,decoy7,0.9976303577423096
nhoA,rho,0.9712203741073608
yagT,ygaV,0.9012548327445984
ubiG,feoC,0.9999450445175171
intF,stpA,0.9966241121292114
ymdE,yiiE,0.9292812347412109
yqgB,ygaV,0.8953793048858643
yqgB,yiiE,0.8551510572433472
fliN,feoC,0.9999260902404785
fic,decoy7,0.9976400136947632
yfaY,feoC,0.9999363422393799
ssrA,feoC,0.9999597072601318
zraS,glnG,0.9507380723953247
yedD,glnG,0.9420838952064514
decoy187,stpA,0.9983686804771423
yddE,yeeY,0.9848780035972595
yebC,decoy7,0.9940930008888245
yebC,stpA,0.9963628649711609
yibJ,feoC,0.9999344348907471
yibJ,decoy7,0.9941824078559875
yibJ,stpA,0.9964145421981812
ptsG,stpA,0.9963825941085815
nlpI,yeeY,0.9916029572486877
putP,feoC,0.9999345541000366
cpxA,ybdO,0.8111370205879211
cpxA,decoy7,0.9971153736114502
yfgC,feoC,0.9999353885650635
psrD,idnR,0.9451597929000854
yjhD,yciT,0.992143988609314
solA,feoC,0.9999120235443115
ytfK,ydeM,0.9453336596488953
yeaX,gutM,0.9097639918327332
yeaX,glnG,0.9462039470672607
cheB,leuO,0.9574980735778809
yihF,yciT,0.9885990619659424
aspA,decoy7,0.9972912669181824
ygfJ,ygaV,0.9014096856117249
yieL,rho,0.9404678344726562
yoaC,decoy7,0.9965587258338928
ubiA,ygeH,0.8661460280418396
ydjO,ulaR,0.9304711818695068
yidA,abgR,0.811466634273529
yhcA,yeeY,0.9839569926261902
dmsA,yeeY,0.9881029725074768
dmsA,uxuR,0.8346676230430603
yjjW,cbl,0.9831422567367554
yifN,leuO,0.9524828791618347
can,agaR,0.8111806511878967
moaD,feoC,0.9999366998672485
avtA,feoC,0.9999586343765259
avtA,decoy7,0.9964200258255005
avtA,stpA,0.9977858066558838
frmA,agaR,0.8713318705558777
ycdU,idnR,0.978925347328186
ybjL,leuO,0.9440798163414001
ylbI,uxuR,0.8977270126342773
alsC,decoy7,0.9943203926086426
pphA,feoC,0.9999709129333496
yebO,gutM,0.89878910779953
yebO,stpA,0.9963093400001526
hflK,feoC,0.999969482421875
ygaP,stpA,0.9978470802307129
gadA,decoy7,0.997521698474884
fbaB,idnR,0.9676238894462585
glcD,feoC,0.9999393224716187
yafP,pspF,0.8208014965057373
yaaW,feoC,0.9999008178710938
yaaW,idnR,0.9098278284072876
paaY,feoC,0.9999415874481201
atpE,yeeY,0.9767375588417053
cspG,rho,0.9309720993041992
ispH,ulaR,0.9650185704231262
ykgE,feoC,0.9999066591262817
mdh,decoy7,0.9936308264732361
mdh,idnR,0.9421631693840027
spoT,yeeY,0.9934659600257874
spoT,stpA,0.9984734654426575
ileS,decoy7,0.9937695860862732
eutM,stpA,0.9965031147003174
thiM,feoC,0.9999381303787231
ybaT,idnR,0.9750874638557434
flgA,yeeY,0.9749432802200317
blc,leuO,0.9468036890029907
mcbA,cbl,0.9832769632339478
yjdI,yeeY,0.985464870929718
hisG,feoC,0.9999688863754272
ygfU,ydeM,0.9707109928131104
focA,feoC,0.999954342842102
focA,ygeH,0.8081112504005432
metC,metJ,0.8308428525924683
yjjB,yciT,0.9936321377754211
ymfK,rho,0.929775059223175
nadE,decoy1,0.8937940001487732
ydiQ,rho,0.8889002799987793
trxA,decoy17,0.8205422163009644
yhfW,ydeM,0.9723682403564453
mukF,yiiE,0.8811098337173462
yqiI,ulaR,0.9296987056732178
ymdA,yciT,0.9841455817222595
yeiI,stpA,0.9962594509124756
glpK,uxuR,0.8904590606689453
glpK,decoy7,0.9966545104980469
tgt,decoy7,0.9946883916854858
dnaT,yeeY,0.9853602051734924
yahM,feoC,0.9999701976776123
mqo,decoy7,0.9945117235183716
rspA,ygaV,0.9541947841644287
ydaV,ydeM,0.9719015955924988
decoy52,putA,0.8634020686149597
rhsB,stpA,0.9969320297241211
yjhB,feoC,0.9999673366546631
yiaM,stpA,0.9949368238449097
glyU,decoy7,0.9976440072059631
potD,yagP,0.8169311881065369
ygbF,stpA,0.9975422620773315
ycgH,feoC,0.9999353885650635
ycfL,yiiE,0.9328938722610474
tam,stpA,0.9979197382926941
alkA,decoy7,0.9900306463241577
yaeI,ada,0.8066786527633667
yhjE,putA,0.9173691868782043
yfcS,yciT,0.9919191002845764
ygfY,yeeY,0.9909622073173523
ygfY,ydeM,0.962579607963562
mdoG,gutM,0.9446347951889038
mdoG,stpA,0.9979914426803589
yjhY,ybdO,0.8557063341140747
aroC,leuO,0.9042917490005493
cynT,yeeY,0.9843071699142456
nrfB,feoC,0.9999309778213501
kdgK,feoC,0.9999346733093262
yeaO,leuO,0.9541692733764648
ymgE,gutM,0.8965228199958801
ybdN,cbl,0.9833170771598816
gabP,feoC,0.9999244213104248
pflC,yeeY,0.9764031767845154
kch,decoy7,0.9963083863258362
hfq,gutM,0.9045918583869934
rnpA,feoC,0.9999271631240845
rnpA,yahB,0.8221035599708557
cysZ,yeeY,0.9936855435371399
yjhS,feoC,0.9999653100967407
yceD,feoC,0.9999591112136841
torI,stpA,0.9967300891876221
yfbO,uxuR,0.9163931608200073
ykgC,yciT,0.9930217862129211
ryeD,decoy7,0.9964280724525452
ryeD,stpA,0.9977814555168152
xseB,feoC,0.9999698400497437
ftnA,ygeH,0.8027611374855042
ddpB,yciT,0.9917880892753601
yebW,metJ,0.9274563193321228
yhdX,ybdO,0.8481557369232178
yigP,decoy7,0.9930568933486938
yghX,glnG,0.9744144082069397
hypC,stpA,0.9984856247901917
pgl,feoC,0.999936580657959
atoE,yeeY,0.9931038022041321
atoE,ybdO,0.8588719367980957
tfaE,ybdO,0.8463281989097595
yhhK,feoC,0.9999713897705078
yqiH,agaR,0.8821614980697632
yhiS,feoC,0.9999552965164185
yhiS,rho,0.952347457408905
yggI,cbl,0.9817498922348022
yggI,stpA,0.9958848357200623
psrN,feoC,0.9999324083328247
decoy131,ydeM,0.9732783436775208
torT,feoC,0.9999697208404541
yedV,yeeY,0.9905530214309692
yedV,decoy7,0.9964010715484619
ygcS,hyfR,0.8460924625396729
ybhI,feoC,0.9999655485153198
sucD,idnR,0.9677676558494568
yjhR,ulaR,0.9367983937263489
yjhR,decoy7,0.9948410391807556
thiG,yeeY,0.9928905963897705
thiG,idnR,0.9778301119804382
rtn,feoC,0.9999405145645142
pheP,yciT,0.9900494813919067
pheP,yeeY,0.9782965183258057
pheP,stpA,0.9952341914176941
yeiG,stpA,0.9985381364822388
aceK,feoC,0.9999285936355591
aceK,leuO,0.9293035864830017
prmC,ulaR,0.9232738018035889
tfaX,metJ,0.9290542006492615
rimM,ydeM,0.9452890157699585
hcaB,stpA,0.9984686970710754
yqfE,yeeY,0.9933667778968811
yqfE,uxuR,0.9224971532821655
yrfF,feoC,0.9999672174453735
yrfF,decoy7,0.9972856044769287
yrfF,stpA,0.9983171224594116
mdtN,feoC,0.9999399185180664
gshA,stpA,0.9984769225120544
yebG,yeeY,0.9929805397987366
yebG,ydeM,0.9720579385757446
pphB,yeeY,0.9935907125473022
pphB,decoy7,0.9975836277008057
bioC,rho,0.9746526479721069
hcaT,stpA,0.9985092282295227
yffL,decoy7,0.991935133934021
yffL,stpA,0.9950575828552246
glnL,feoC,0.9999412298202515
yjbT,stpA,0.9985111355781555
ssuC,feoC,0.9999234676361084
bioB,yciT,0.9967976212501526
uhpC,cbl,0.983043372631073
pyrC,agaR,0.9390544295310974
yjfI,feoC,0.9999262094497681
malY,feoC,0.9999455213546753
rplA,ydeM,0.9431819915771484
flgL,putA,0.8510380387306213
ygiQ,pspF,0.8698903322219849
acnB,yciT,0.996631920337677
acnB,ydeM,0.9723491668701172
yidH,decoy7,0.9935376048088074
yqjD,decoy17,0.8343830704689026
ycgL,ybhD,0.8252986669540405
folK,metJ,0.8228294253349304
mdtH,ulaR,0.9646737575531006
decoy123,feoC,0.9999600648880005
chbF,leuO,0.9759522080421448
yiiX,feoC,0.9999712705612183
ygdL,uxuR,0.9190874695777893
dxs,cbl,0.9830923676490784
gnsB,yciT,0.995546817779541
gnsB,stpA,0.9978348612785339
ampC,feoC,0.9999301433563232
ycaN,ynaK,0.9018477201461792
yiaV,yccW,0.8680578470230103
decoy20,viaA,0.8146860003471375
